Node;Centrality Degree
63;0.16666666666666666
82;0.16666666666666666
95;0.16666666666666666
102;0.16666666666666666
112;0.16666666666666666
115;0.16666666666666666
121;0.16666666666666666
124;0.16666666666666666
151;0.16666666666666666
156;0.16666666666666666
167;0.16666666666666666
171;0.16666666666666666
176;0.16666666666666666
188;0.16666666666666666
203;0.16666666666666666
211;0.16666666666666666
217;0.16666666666666666
286;0.16666666666666666
308;0.16666666666666666
320;0.16666666666666666
332;0.16666666666666666
336;0.16666666666666666
350;0.16666666666666666
355;0.16666666666666666
366;0.16666666666666666
375;0.16666666666666666
388;0.16666666666666666
394;0.16666666666666666
396;0.16666666666666666
401;0.16666666666666666
408;0.16666666666666666
410;0.16666666666666666
421;0.16666666666666666
423;0.16666666666666666
464;0.16666666666666666
476;0.16666666666666666
481;0.16666666666666666
507;0.16666666666666666
515;0.16666666666666666
522;0.16666666666666666
527;0.16666666666666666
542;0.16666666666666666
548;0.16666666666666666
551;0.16666666666666666
579;0.16666666666666666
592;0.16666666666666666
594;0.16666666666666666
598;0.16666666666666666
606;0.16666666666666666
625;0.16666666666666666
8;0.18181818181818182
15;0.18181818181818182
20;0.18181818181818182
29;0.18181818181818182
30;0.18181818181818182
33;0.18181818181818182
35;0.18181818181818182
36;0.18181818181818182
42;0.18181818181818182
44;0.18181818181818182
45;0.18181818181818182
50;0.18181818181818182
59;0.18181818181818182
62;0.18181818181818182
69;0.18181818181818182
70;0.18181818181818182
104;0.18181818181818182
109;0.18181818181818182
123;0.18181818181818182
125;0.18181818181818182
130;0.18181818181818182
138;0.18181818181818182
147;0.18181818181818182
150;0.18181818181818182
157;0.18181818181818182
159;0.18181818181818182
172;0.18181818181818182
173;0.18181818181818182
180;0.18181818181818182
181;0.18181818181818182
183;0.18181818181818182
184;0.18181818181818182
197;0.18181818181818182
198;0.18181818181818182
208;0.18181818181818182
209;0.18181818181818182
216;0.18181818181818182
226;0.18181818181818182
235;0.18181818181818182
237;0.18181818181818182
240;0.18181818181818182
243;0.18181818181818182
260;0.18181818181818182
264;0.18181818181818182
266;0.18181818181818182
267;0.18181818181818182
270;0.18181818181818182
272;0.18181818181818182
285;0.18181818181818182
293;0.18181818181818182
304;0.18181818181818182
314;0.18181818181818182
322;0.18181818181818182
323;0.18181818181818182
361;0.18181818181818182
371;0.18181818181818182
382;0.18181818181818182
399;0.18181818181818182
