Node;Centrality Degree
16770;0.013423
14057;0.013423
17967;0.013423
10755;0.013423
20208;0.013514
13181;0.013514
16698;0.013605
18881;0.013605
5231;0.013605
19997;0.013699
10629;0.013699
15810;0.013699
18678;0.013699
18206;0.013793
17410;0.013793
17716;0.013793
8263;0.013793
20253;0.013793
11253;0.013793
17231;0.013793
13659;0.013793
15922;0.013793
16306;0.013793
11217;0.013793
18597;0.013793
15507;0.013793
19509;0.013889
18433;0.013889
18259;0.013889
10223;0.013889
16093;0.013889
20451;0.013889
14313;0.013889
19692;0.013889
19522;0.013986
18778;0.013986
17999;0.013986
17976;0.013986
10871;0.013986
9462;0.013986
20393;0.013986
10204;0.013986
8988;0.013986
13386;0.013986
9261;0.013986
15624;0.013986
18110;0.013986
10282;0.013986
19264;0.013986
14522;0.013986
8388;0.013986
7147;0.013986
16142;0.013986
6875;0.013986
16388;0.013986
18906;0.014085
18885;0.014085
4022;0.014085
14415;0.014085
8331;0.014085
18946;0.014085
19362;0.014085
18216;0.014085
9602;0.014085
11210;0.014085
15408;0.014085
18449;0.014085
8960;0.014085
15673;0.014085
19842;0.014085
20051;0.014085
14227;0.014085
6239;0.014085
15065;0.014085
15625;0.014085
16791;0.014085
18362;0.014085
20296;0.014085
17593;0.014184
20123;0.014184
13860;0.014184
16474;0.014184
19025;0.014184
11113;0.014184
17662;0.014184
16069;0.014184
11185;0.014184
17613;0.014184
18093;0.014184
19905;0.014184
10169;0.014184
5771;0.014184
7403;0.014184
16077;0.014184
18992;0.014184
18603;0.014184
16419;0.014184
14001;0.014184
10100;0.014184
6758;0.014184
14972;0.014184
17277;0.014184
17797;0.014184
13743;0.014184
8876;0.014184
6841;0.014184
20421;0.014184
15262;0.014184
10117;0.014184
17718;0.014184
6071;0.014184
16721;0.014184
9632;0.014184
5952;0.014184
16768;0.014286
11650;0.014286
11628;0.014286
19088;0.014286
14300;0.014286
14106;0.014286
20236;0.014286
12950;0.014286
19517;0.014286
19901;0.014286
11151;0.014286
16874;0.014286
16903;0.014286
19812;0.014286
15692;0.014286
15061;0.014286
20084;0.014286
15020;0.014286
15579;0.014286
15770;0.014286
14888;0.014286
19226;0.014286
19492;0.014286
12617;0.014286
17339;0.014286
10562;0.014286
14793;0.014286
19433;0.014286
16595;0.014286
10531;0.014286
17444;0.014286
10402;0.014286
12733;0.014286
7209;0.014286
14000;0.014286
18874;0.014286
18869;0.014286
8409;0.014286
9620;0.014286
12003;0.014286
16436;0.014286
13760;0.014286
18042;0.014286
18312;0.014286
13653;0.014286
8937;0.014286
18428;0.014286
13393;0.014286
9057;0.014286
9146;0.014286
13409;0.014286
13417;0.014286
11199;0.014388
16188;0.014388
17281;0.014388
18737;0.014388
15803;0.014388
9519;0.014388
9523;0.014388
13730;0.014388
13211;0.014388
19911;0.014388
9231;0.014388
12685;0.014388
14718;0.014388
19314;0.014388
16760;0.014388
16131;0.014388
4114;0.014388
17590;0.014388
18104;0.014388
11214;0.014388
9404;0.014388
13507;0.014388
15407;0.014388
16929;0.014388
16977;0.014388
19783;0.014388
16993;0.014388
15483;0.014388
17011;0.014388
13575;0.014388
15710;0.014388
12201;0.014388
5741;0.014388
8874;0.014388
15056;0.014388
19637;0.014388
13283;0.014388
17905;0.014388
11443;0.014388
17236;0.014388
11458;0.014388
12593;0.014388
18721;0.014388
18623;0.014388
13882;0.014388
13953;0.014388
19035;0.014388
4974;0.014388
13964;0.014388
4881;0.014388
13925;0.014388
14274;0.014388
18055;0.014388
6387;0.014493
8886;0.014493
7671;0.014493
18689;0.014493
15721;0.014493
15129;0.014493
19679;0.014493
6242;0.014493
16394;0.014493
16391;0.014493
6190;0.014493
10072;0.014493
19730;0.014493
14260;0.014493
17002;0.014493
17173;0.014493
10640;0.014493
18033;0.014493
12171;0.014493
18720;0.014493
16628;0.014493
16205;0.014493
10729;0.014493
16643;0.014493
20083;0.014493
15022;0.014493
10819;0.014493
